;Unnamed: 0;order_id;quantity;item_name;choice_description;item_price
4263;4263;1701;1;Chicken Burrito;[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]];$11.25 
4264;4264;1701;1;Chips;;$2.15 
4265;4265;1701;1;Veggie Bowl;[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]];$11.25 
4266;4266;1701;1;Chips;;$2.15 
4267;4267;1702;1;Steak Bowl;[Rice, Tomatillo-Red Chili Salsa (Hot)];$8.99 
4268;4268;1702;1;Steak Burrito;[Rice, Tomatillo-Red Chili Salsa (Hot)];$8.99 
4269;4269;1703;1;Chicken Burrito;[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]];$8.75 
4270;4270;1703;1;Steak Burrito;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]];$9.25 
4271;4271;1703;1;Barbacoa Soft Tacos;[Roasted Chili Corn Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Lettuce]];$9.25 
4272;4272;1703;1;Chicken Burrito;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]];$11.25 
4273;4273;1704;1;Chicken Bowl;[Fresh Tomato Salsa, [Pinto Beans, Rice, Lettuce, Cheese]];$8.75 
4274;4274;1704;1;Chips and Guacamole;;$4.45 
4275;4275;1705;1;Chicken Burrito;[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Lettuce]];$8.75 
4276;4276;1705;1;Canned Soft Drink;[Diet Coke];$1.25 
4277;4277;1705;1;Chips and Guacamole;;$4.45 
4278;4278;1706;1;Veggie Burrito;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole]];$11.25 
4279;4279;1706;1;Canned Soft Drink;[Coke];$1.25 
4280;4280;1707;1;Chicken Burrito;[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]];$8.75 
4281;4281;1707;1;Chicken Burrito;[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]];$8.75 
4282;4282;1708;1;Veggie Bowl;[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Guacamole, Lettuce]];$11.25 
4283;4283;1708;1;Chicken Bowl;[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]];$8.75 
4284;4284;1709;1;Canned Soft Drink;[Diet Coke];$1.25 
4285;4285;1709;1;Canned Soft Drink;[Sprite];$1.25 
4286;4286;1709;1;Canned Soft Drink;[Nestea];$1.25 
4287;4287;1709;1;Steak Soft Tacos;[Fresh Tomato Salsa, [Cheese, Lettuce]];$9.25 
4288;4288;1710;1;Barbacoa Burrito;[Tomatillo Red Chili Salsa, [Rice, Cheese, Guacamole]];$11.75 
4289;4289;1710;1;Chips;;$2.15 
4290;4290;1711;1;Chicken Soft Tacos;[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]];$8.75 
4291;4291;1711;1;Chips and Guacamole;;$4.45 
4292;4292;1712;1;Chicken Bowl;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Lettuce]];$8.75 
4293;4293;1712;1;Chips and Guacamole;;$4.45 
4294;4294;1713;1;Chicken Bowl;[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole]];$11.25 
4295;4295;1713;1;Steak Bowl;[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]];$9.25 
4296;4296;1714;1;Chicken Burrito;[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]];$8.75 
4297;4297;1714;1;Steak Soft Tacos;[Roasted Chili Corn Salsa, [Fajita Vegetables, Cheese, Sour Cream, Lettuce]];$9.25 
4298;4298;1714;1;Chips and Guacamole;;$4.45 
4299;4299;1715;1;Steak Burrito;[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]];$11.75 
4300;4300;1715;1;Chips and Guacamole;;$4.45 
4301;4301;1715;1;Canned Soft Drink;[Coke];$1.25 
4302;4302;1716;1;Chips and Guacamole;;$4.45 
4303;4303;1716;1;Steak Bowl;[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]];$11.75 
4304;4304;1717;1;Steak Bowl;[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]];$9.25 
4305;4305;1717;1;Chicken Bowl;[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Pinto Beans, Guacamole, Lettuce]];$11.25 
4306;4306;1717;1;Chips;;$2.15 
4307;4307;1718;2;Steak Bowl;[Fresh Tomato Salsa, [Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]];$23.50 
4308;4308;1718;1;Steak Bowl;[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Cheese]];$9.25 
4309;4309;1718;1;Chips;;$2.15 
4310;4310;1719;2;Steak Burrito;[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Lettuce, Sour Cream]];$18.50 
4311;4311;1719;1;Chicken Soft Tacos;[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]];$8.75 
4312;4312;1719;2;Chips and Tomatillo Red Chili Salsa;;$5.90 
4313;4313;1720;1;Steak Salad Bowl;[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole]];$11.89 
4314;4314;1720;1;Chips and Guacamole;;$4.45 
4315;4315;1721;1;Veggie Bowl;[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]];$8.75 
4316;4316;1721;1;Chips and Guacamole;;$4.45 
4317;4317;1722;1;Steak Burrito;[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]];$9.25 
4318;4318;1722;1;Chips and Fresh Tomato Salsa;;$2.95 
4319;4319;1723;1;Veggie Burrito;[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole, Lettuce]];$11.25 
4320;4320;1723;1;Chips and Tomatillo Red Chili Salsa;;$2.95 
4321;4321;1724;1;Chicken Burrito;[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Guacamole]];$11.25 
4322;4322;1724;1;Chicken Crispy Tacos;[Tomatillo Red Chili Salsa, [Black Beans, Cheese, Lettuce, Guacamole]];$11.25 
4323;4323;1725;1;Chicken Bowl;[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Guacamole]];$11.25 
4324;4324;1725;1;Chips and Fresh Tomato Salsa;;$2.95 
4325;4325;1726;1;Steak Burrito;[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]];$11.75 
4326;4326;1726;1;Carnitas Soft Tacos;[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]];$9.25 
4327;4327;1727;1;Steak Burrito;[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese]];$9.25 
4328;4328;1727;1;Chips and Tomatillo Green Chili Salsa;;$2.95 
4329;4329;1728;1;Chicken Bowl;[Fresh Tomato Salsa, [Guacamole, Lettuce]];$11.25 
4330;4330;1728;1;Chips;;$2.15 
4331;4331;1729;1;Steak Burrito;[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]];$9.25 
4332;4332;1729;2;Chips and Guacamole;;$8.90 
4333;4333;1730;1;Chicken Salad Bowl;[Tomatillo Red Chili Salsa, [Rice, Cheese]];$8.75 
4334;4334;1730;1;Chicken Burrito;[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]];$11.25 
4335;4335;1731;1;Chicken Salad Bowl;[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]];$11.25 
4336;4336;1731;1;Veggie Bowl;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]];$11.25 
4337;4337;1732;1;Chicken Bowl;[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream]];$8.75 
4338;4338;1732;1;Chips;;$2.15 
4339;4339;1732;1;Canned Soft Drink;[Coke];$1.25 
4340;4340;1733;1;Chicken Bowl;[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]];$11.25 
4341;4341;1733;1;Canned Soft Drink;[Sprite];$1.25 
4342;4342;1734;1;Chicken Bowl;[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]];$8.75 
4343;4343;1734;1;Chips and Guacamole;;$4.45 
4344;4344;1735;1;Canned Soft Drink;[Coke];$1.25 
4345;4345;1735;1;Chicken Bowl;[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Guacamole]];$11.25 
4346;4346;1735;1;Chicken Crispy Tacos;[Roasted Chili Corn Salsa, [Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]];$11.25 
4347;4347;1736;1;Barbacoa Burrito;[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]];$11.75 
4348;4348;1736;1;Canned Soft Drink;[Coke];$1.25 
4349;4349;1737;1;Chicken Salad Bowl;[Fresh Tomato Salsa, [Rice, Guacamole]];$11.25 
4350;4350;1737;1;Chicken Burrito;[Roasted Chili Corn Salsa, [Rice, Black Beans, Guacamole]];$11.25 
4351;4351;1737;1;Chicken Bowl;[Roasted Chili Corn Salsa, [Rice, Black Beans, Guacamole]];$11.25 
4352;4352;1738;1;Chicken Salad Bowl;[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Black Beans, Cheese, Lettuce]];$8.75 
4353;4353;1738;1;Chicken Burrito;[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Black Beans, Lettuce]];$8.75 
4354;4354;1738;2;Steak Soft Tacos;[Fresh Tomato Salsa, [Cheese, Lettuce]];$18.50 
4355;4355;1739;1;Barbacoa Burrito;[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Sour Cream, Guacamole]];$11.75 
4356;4356;1739;1;Canned Soft Drink;[Coke];$1.25 
4357;4357;1740;1;Chips and Guacamole;;$4.45 
4358;4358;1740;1;Barbacoa Burrito;[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]];$9.25 
4359;4359;1741;1;6 Pack Soft Drink;[Coke];$6.49 
4360;4360;1741;1;Chips and Guacamole;;$4.45 
4361;4361;1741;1;Chicken Burrito;[Tomatillo Green Chili Salsa, [Rice, Sour Cream, Cheese, Lettuce]];$8.75 
4362;4362;1742;1;Chicken Bowl;[Fresh Tomato Salsa, [Pinto Beans, Rice, Cheese, Lettuce, Guacamole, Sour Cream, Fajita Vegetables]];$11.25 
4363;4363;1742;1;6 Pack Soft Drink;[Diet Coke];$6.49 
4364;4364;1742;1;Steak Bowl;[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]];$11.75 
4365;4365;1743;1;Chicken Burrito;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]];$8.75 
4366;4366;1743;1;Steak Bowl;[Roasted Chili Corn Salsa, [Black Beans, Cheese, Sour Cream]];$9.25 
4367;4367;1744;1;Chicken Bowl;[Fresh Tomato Salsa, [Rice, Black Beans, Guacamole, Lettuce]];$11.25 
4368;4368;1744;1;Chips;;$2.15 
4369;4369;1745;1;Chicken Bowl;[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]];$8.75 
4370;4370;1745;1;Chips and Guacamole;;$4.45 
4371;4371;1745;1;Chicken Crispy Tacos;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]];$11.25 
4372;4372;1745;1;Chips and Guacamole;;$4.45 
4373;4373;1746;1;Chicken Burrito;[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]];$8.75 
4374;4374;1746;1;Carnitas Bowl;[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese]];$9.25 
4375;4375;1746;1;Chips and Guacamole;;$4.45 
4376;4376;1746;1;Canned Soft Drink;[Lemonade];$1.25 
4377;4377;1746;1;Canned Soft Drink;[Sprite];$1.25 
4378;4378;1747;1;Chicken Bowl;[Tomatillo Green Chili Salsa, [Fajita Vegetables, Black Beans, Sour Cream, Lettuce]];$8.75 
4379;4379;1747;1;Chicken Burrito;[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]];$11.25 
4380;4380;1748;1;Barbacoa Bowl;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]];$11.75 
4381;4381;1748;1;Chips;;$2.15 
4382;4382;1748;1;Steak Burrito;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]];$11.75 
4383;4383;1749;1;Chips and Guacamole;;$4.45 
4384;4384;1749;1;Steak Burrito;[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]];$11.75 
4385;4385;1749;1;Canned Soft Drink;[Coke];$1.25 
4386;4386;1750;1;Carnitas Burrito;[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Guacamole, Lettuce]];$11.75 
4387;4387;1750;1;Steak Bowl;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]];$11.75 
4388;4388;1751;1;Chicken Salad Bowl;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole]];$11.25 
4389;4389;1751;2;Chips;;$4.30 
4390;4390;1751;1;Barbacoa Salad Bowl;[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]];$9.39 
4391;4391;1752;1;Steak Salad Bowl;[Fresh Tomato Salsa, [Black Beans, Pinto Beans, Cheese]];$9.39 
4392;4392;1752;1;Chicken Bowl;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream]];$8.75 
4393;4393;1753;1;Canned Soft Drink;[Coke];$1.25 
4394;4394;1753;1;Steak Burrito;[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Cheese]];$9.25 
4395;4395;1753;1;Chips and Guacamole;;$4.45 
4396;4396;1754;1;Chicken Bowl;[Fresh Tomato Salsa, [Black Beans, Rice, Sour Cream, Cheese, Guacamole, Lettuce]];$11.25 
4397;4397;1754;1;Canned Soft Drink;[Sprite];$1.25 
4398;4398;1755;1;Chicken Bowl;[Fresh Tomato Salsa, [Rice, Black Beans, Pinto Beans, Cheese]];$8.75 
4399;4399;1755;1;Canned Soft Drink;[Coke];$1.25 
4400;4400;1755;1;Chips and Tomatillo Green Chili Salsa;;$2.95 
4401;4401;1756;1;Chicken Bowl;[Fresh Tomato Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole]];$11.25 
4402;4402;1756;1;Chips and Guacamole;;$4.45 
4403;4403;1757;1;Chicken Burrito;[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]];$8.75 
4404;4404;1757;1;Bottled Water;;$1.50 
4405;4405;1757;1;Chips and Guacamole;;$4.45 
4406;4406;1758;1;Chips and Guacamole;;$4.45 
4407;4407;1758;1;Steak Burrito;[Fresh Tomato Salsa, [Cheese, Black Beans, Rice]];$9.25 
4408;4408;1759;1;Chicken Bowl;[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]];$8.75 
4409;4409;1759;1;Chips and Tomatillo Red Chili Salsa;;$2.95 
4410;4410;1759;1;Canned Soft Drink;[Diet Coke];$1.25 
4411;4411;1760;1;Chicken Bowl;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]];$11.25 
4412;4412;1760;1;Chips and Tomatillo Red Chili Salsa;;$2.95 
4413;4413;1761;1;Chicken Bowl;[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Lettuce]];$8.75 
4414;4414;1761;1;Chicken Burrito;[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]];$8.75 
4415;4415;1761;1;Chicken Burrito;[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese]];$8.75 
4416;4416;1761;1;Chicken Burrito;[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Cheese]];$8.75 
4417;4417;1761;2;Chips;;$4.30 
4418;4418;1762;1;Steak Burrito;[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream]];$9.25 
4419;4419;1762;1;Steak Salad Bowl;[Roasted Chili Corn Salsa, [Fajita Vegetables, Cheese, Lettuce]];$9.39 
4420;4420;1763;1;Chips and Guacamole;;$4.45 
4421;4421;1763;1;Carnitas Burrito;[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]];$9.25 
4422;4422;1763;1;Canned Soft Drink;[Coke];$1.25 
4423;4423;1764;2;Chicken Bowl;[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]];$22.50 
4424;4424;1764;1;Chips and Guacamole;;$4.45 
4425;4425;1764;1;Chips and Fresh Tomato Salsa;;$2.95 
4426;4426;1764;1;Chips;;$2.15 
4427;4427;1764;2;Steak Bowl;[Fresh Tomato Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Lettuce, Guacamole]];$23.50 
4428;4428;1765;1;Carnitas Bowl;[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]];$11.75 
4429;4429;1765;1;Chips;;$2.15 
4430;4430;1765;1;Canned Soft Drink;[Coke];$1.25 
4431;4431;1766;1;Steak Burrito;[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]];$9.25 
4432;4432;1766;1;Chips and Guacamole;;$4.45 
4433;4433;1766;1;Chicken Bowl;[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]];$11.25 
4434;4434;1766;1;Steak Burrito;[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole]];$11.75 
4435;4435;1767;2;Chicken Bowl;[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Lettuce]];$17.50 
4436;4436;1768;1;Chicken Bowl;[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]];$8.75 
4437;4437;1768;1;Carnitas Burrito;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]];$11.75 
4438;4438;1768;1;Chicken Soft Tacos;[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole]];$11.25 
4439;4439;1769;1;Chicken Salad Bowl;[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]];$8.75 
4440;4440;1769;1;Chips and Guacamole;;$4.45 
4441;4441;1770;1;Barbacoa Bowl;[Tomatillo Green Chili Salsa, [Rice, Cheese, Guacamole, Lettuce]];$11.75 
4442;4442;1770;1;Bottled Water;;$1.50 
4443;4443;1771;1;Chicken Bowl;[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]];$8.75 
4444;4444;1771;1;Chicken Bowl;[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream]];$8.75 
4445;4445;1772;1;Steak Burrito;[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Cheese, Lettuce, Guacamole]];$11.75 
4446;4446;1772;1;Steak Burrito;[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]];$9.25 
4447;4447;1772;1;Chicken Burrito;[Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Lettuce, Guacamole]];$11.25 
4448;4448;1773;1;Chips and Guacamole;;$4.45 
4449;4449;1773;1;Steak Bowl;[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]];$11.75 
4450;4450;1774;1;Carnitas Crispy Tacos;[Fresh Tomato Salsa, [Pinto Beans, Sour Cream, Cheese, Lettuce]];$9.25 
4451;4451;1774;1;Chips and Guacamole;;$4.45 
4452;4452;1775;1;Veggie Bowl;[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Guacamole, Lettuce]];$11.25 
4453;4453;1775;1;Chicken Crispy Tacos;[Tomatillo Red Chili Salsa, [Black Beans, Cheese]];$8.75 
4454;4454;1775;1;Chicken Burrito;[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese]];$8.75 
4455;4455;1776;1;Chips;;$2.15 
4456;4456;1776;1;Bottled Water;;$1.50 
4457;4457;1776;1;Chicken Burrito;[Fresh Tomato Salsa, [Fajita Vegetables, Rice]];$8.75 
4458;4458;1777;1;Chips and Guacamole;;$4.45 
4459;4459;1777;1;Steak Bowl;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Lettuce]];$9.25 
4460;4460;1778;1;Chicken Burrito;[Tomatillo Red Chili Salsa, [Rice, Cheese]];$8.75 
4461;4461;1778;1;Bottled Water;;$1.50 
4462;4462;1778;1;Canned Soft Drink;[Lemonade];$1.25 
4463;4463;1778;1;Canned Soft Drink;[Lemonade];$1.25 
4464;4464;1779;1;Canned Soft Drink;[Diet Coke];$1.25 
4465;4465;1779;1;Chicken Bowl;[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]];$8.75 
4466;4466;1779;1;Chips and Tomatillo Red Chili Salsa;;$2.95 
4467;4467;1780;1;Chicken Salad Bowl;[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]];$11.25 
4468;4468;1780;1;Veggie Bowl;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]];$11.25 
4469;4469;1781;1;Bottled Water;;$1.50 
4470;4470;1781;1;Steak Bowl;[Fresh Tomato Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]];$11.75 
4471;4471;1782;1;Veggie Burrito;[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]];$11.25 
4472;4472;1782;1;Chips;;$2.15 
4473;4473;1783;1;Steak Burrito;[Tomatillo Green Chili Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce]];$9.25 
4474;4474;1783;1;Chicken Soft Tacos;[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce]];$8.75 
4475;4475;1784;1;Carnitas Bowl;[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole, Lettuce]];$11.75 
4476;4476;1784;1;Chips and Tomatillo Green Chili Salsa;;$2.95 
4477;4477;1785;1;Bottled Water;;$1.50 
4478;4478;1785;1;Chicken Burrito;[Fresh Tomato Salsa, [Fajita Vegetables, Rice]];$8.75 
4479;4479;1785;1;Bottled Water;;$1.50 
4480;4480;1785;1;Canned Soft Drink;[Diet Coke];$1.25 
4481;4481;1786;1;Chicken Bowl;[Fresh Tomato Salsa, Rice];$8.75 
4482;4482;1786;1;Carnitas Burrito;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]];$11.75 
4483;4483;1786;1;Chicken Bowl;[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]];$11.25 
4484;4484;1786;1;Chicken Bowl;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]];$11.25 
4485;4485;1786;1;Barbacoa Bowl;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]];$11.75 
4486;4486;1786;1;Chicken Bowl;[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]];$11.25 
4487;4487;1786;1;Carnitas Burrito;[Fresh Tomato Salsa, [Rice, Black Beans, Guacamole, Lettuce]];$11.75 
4488;4488;1786;1;Chicken Bowl;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Sour Cream, Lettuce]];$8.75 
4489;4489;1786;4;Chips and Guacamole;;$17.80 
4490;4490;1786;4;Canned Soft Drink;[Coke];$5.00 
4491;4491;1786;4;Canned Soft Drink;[Sprite];$5.00 
4492;4492;1787;1;Chicken Burrito;[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]];$8.75 
4493;4493;1787;1;Chips and Tomatillo Green Chili Salsa;;$2.95 
4494;4494;1787;1;Canned Soft Drink;[Lemonade];$1.25 
4495;4495;1788;1;Chicken Bowl;[Fresh Tomato Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Lettuce, Guacamole]];$11.25 
4496;4496;1788;1;Canned Soft Drink;[Sprite];$1.25 
4497;4497;1788;1;Chips;;$2.15 
4498;4498;1789;1;Chicken Bowl;[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Sour Cream, Guacamole]];$11.25 
4499;4499;1789;2;Canned Soft Drink;[Coke];$2.50 
4500;4500;1789;1;Carnitas Bowl;[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream]];$9.25 
4501;4501;1790;1;Canned Soft Drink;[Sprite];$1.25 
4502;4502;1790;1;Chicken Soft Tacos;[Fresh Tomato Salsa, [Cheese, Guacamole, Lettuce]];$11.25 
4503;4503;1790;1;Chips and Fresh Tomato Salsa;;$2.95 
4504;4504;1791;1;Carnitas Bowl;[Fresh Tomato Salsa, [Rice, Sour Cream, Guacamole, Lettuce]];$11.75 
4505;4505;1791;1;Chips;;$2.15 
4506;4506;1792;1;Chicken Bowl;[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole]];$11.25 
4507;4507;1792;1;Bottled Water;;$1.50 
4508;4508;1793;1;Steak Burrito;[Brown Rice];$8.99 
4509;4509;1793;1;Chips;;$1.99 
4510;4510;1793;1;Barbacoa Bowl;[Guacamole];$11.49 
4511;4511;1794;1;Chicken Bowl;[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Cheese, Lettuce]];$8.75 
4512;4512;1794;1;Chips and Guacamole;;$4.45 
4513;4513;1794;1;Canned Soft Drink;[Diet Coke];$1.25 
4514;4514;1795;1;Chicken Soft Tacos;[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]];$8.75 
4515;4515;1795;1;Chips and Guacamole;;$4.45 
4516;4516;1795;1;Canned Soft Drink;[Sprite];$1.25 
4517;4517;1796;1;Bottled Water;;$1.50 
4518;4518;1796;1;Steak Bowl;[Tomatillo Red Chili Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]];$11.75 
4519;4519;1797;1;Veggie Burrito;[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese]];$8.75 
4520;4520;1797;1;Chicken Salad Bowl;[Fresh Tomato Salsa, Lettuce];$8.75 
4521;4521;1798;1;Chicken Burrito;[Roasted Chili Corn Salsa, [Guacamole, Lettuce, Rice, Fajita Vegetables, Sour Cream]];$11.25 
4522;4522;1798;1;6 Pack Soft Drink;[Diet Coke];$6.49 
