<<<<<<< HEAD
Provincias;Grupo quinquenal de edad;Nacionalidad;Sexo;Periodo;Total
29 Málaga;De 80 a 84 años;Española;Mujeres;1 de enero de 2022;19.755,524030
29 Málaga;De 80 a 84 años;Española;Mujeres;1 de julio de 2019;20.285,948196
29 Málaga;De 80 a 84 años;Española;Mujeres;1 de enero de 2019;20.595,705402
29 Málaga;De 85 a 89 años;Española;Hombres;1 de julio de 2022;8.191,763220
29 Málaga;De 85 a 89 años;Española;Hombres;1 de enero de 2022;8.162,731435
29 Málaga;De 85 a 89 años;Española;Hombres;1 de julio de 2019;7.619,451901
29 Málaga;De 85 a 89 años;Española;Hombres;1 de enero de 2019;7.627,070718
29 Málaga;De 85 a 89 años;Española;Mujeres;1 de julio de 2022;14.669,741978
29 Málaga;De 85 a 89 años;Española;Mujeres;1 de enero de 2022;14.633,342845
29 Málaga;De 85 a 89 años;Española;Mujeres;1 de julio de 2019;13.790,840480
29 Málaga;De 85 a 89 años;Española;Mujeres;1 de enero de 2019;13.657,189364
29 Málaga;90 y más años;Española;Hombres;1 de julio de 2022;3.681,941570
29 Málaga;90 y más años;Española;Hombres;1 de enero de 2022;3.604,724604
29 Málaga;90 y más años;Española;Hombres;1 de julio de 2019;3.037,083417
29 Málaga;90 y más años;Española;Hombres;1 de enero de 2019;2.890,148666
29 Málaga;90 y más años;Española;Mujeres;1 de julio de 2022;8.220,138233
29 Málaga;90 y más años;Española;Mujeres;1 de enero de 2022;8.089,598403
29 Málaga;90 y más años;Española;Mujeres;1 de julio de 2019;7.297,544617
29 Málaga;90 y más años;Española;Mujeres;1 de enero de 2019;7.041,808237
30 Murcia;De 0 a 4 años;Española;Hombres;1 de julio de 2022;29.832,500000
30 Murcia;De 0 a 4 años;Española;Hombres;1 de enero de 2022;30.314,000000
30 Murcia;De 0 a 4 años;Española;Hombres;1 de julio de 2019;32.527,618614
30 Murcia;De 0 a 4 años;Española;Hombres;1 de enero de 2019;33.249,906325
30 Murcia;De 0 a 4 años;Española;Mujeres;1 de julio de 2022;28.390,000000
30 Murcia;De 0 a 4 años;Española;Mujeres;1 de enero de 2022;28.907,000000
30 Murcia;De 0 a 4 años;Española;Mujeres;1 de julio de 2019;30.984,096016
30 Murcia;De 0 a 4 años;Española;Mujeres;1 de enero de 2019;31.428,277309
30 Murcia;De 5 a 9 años;Española;Hombres;1 de julio de 2022;37.643,235327
30 Murcia;De 5 a 9 años;Española;Hombres;1 de enero de 2022;37.523,281449
30 Murcia;De 5 a 9 años;Española;Hombres;1 de julio de 2019;37.762,521683
30 Murcia;De 5 a 9 años;Española;Hombres;1 de enero de 2019;37.926,717912
30 Murcia;De 5 a 9 años;Española;Mujeres;1 de julio de 2022;35.117,964576
30 Murcia;De 5 a 9 años;Española;Mujeres;1 de enero de 2022;34.857,935034
30 Murcia;De 5 a 9 años;Española;Mujeres;1 de julio de 2019;35.297,406180
30 Murcia;De 5 a 9 años;Española;Mujeres;1 de enero de 2019;35.493,596286
30 Murcia;De 10 a 14 años;Española;Hombres;1 de julio de 2022;41.491,416992
30 Murcia;De 10 a 14 años;Española;Hombres;1 de enero de 2022;41.496,686035
30 Murcia;De 10 a 14 años;Española;Hombres;1 de julio de 2019;41.726,846745
30 Murcia;De 10 a 14 años;Española;Hombres;1 de enero de 2019;41.751,268053
30 Murcia;De 10 a 14 años;Española;Mujeres;1 de julio de 2022;39.025,720528
30 Murcia;De 10 a 14 años;Española;Mujeres;1 de enero de 2022;39.196,320312
30 Murcia;De 10 a 14 años;Española;Mujeres;1 de julio de 2019;39.384,763149
30 Murcia;De 10 a 14 años;Española;Mujeres;1 de enero de 2019;39.341,451897
30 Murcia;De 15 a 19 años;Española;Hombres;1 de julio de 2022;42.097,275072
30 Murcia;De 15 a 19 años;Española;Hombres;1 de enero de 2022;41.520,393941
30 Murcia;De 15 a 19 años;Española;Hombres;1 de julio de 2019;38.778,320398
30 Murcia;De 15 a 19 años;Española;Hombres;1 de enero de 2019;38.097,220515
30 Murcia;De 15 a 19 años;Española;Mujeres;1 de julio de 2022;39.352,016681
30 Murcia;De 15 a 19 años;Española;Mujeres;1 de enero de 2022;38.809,771544
30 Murcia;De 15 a 19 años;Española;Mujeres;1 de julio de 2019;36.587,195584
30 Murcia;De 15 a 19 años;Española;Mujeres;1 de enero de 2019;36.056,608793
30 Murcia;De 20 a 24 años;Española;Hombres;1 de julio de 2022;37.497,295637
30 Murcia;De 20 a 24 años;Española;Hombres;1 de enero de 2022;36.989,993727
30 Murcia;De 20 a 24 años;Española;Hombres;1 de julio de 2019;35.078,002699
30 Murcia;De 20 a 24 años;Española;Hombres;1 de enero de 2019;34.916,025874
30 Murcia;De 20 a 24 años;Española;Mujeres;1 de julio de 2022;35.796,037671
30 Murcia;De 20 a 24 años;Española;Mujeres;1 de enero de 2022;35.333,771149
30 Murcia;De 20 a 24 años;Española;Mujeres;1 de julio de 2019;33.262,158425
30 Murcia;De 20 a 24 años;Española;Mujeres;1 de enero de 2019;33.014,762539
30 Murcia;De 25 a 29 años;Española;Hombres;1 de julio de 2022;35.430,034080
30 Murcia;De 25 a 29 años;Española;Hombres;1 de enero de 2022;35.427,326027
30 Murcia;De 25 a 29 años;Española;Hombres;1 de julio de 2019;36.129,188147
30 Murcia;De 25 a 29 años;Española;Hombres;1 de enero de 2019;36.514,635437
30 Murcia;De 25 a 29 años;Española;Mujeres;1 de julio de 2022;33.304,356152
30 Murcia;De 25 a 29 años;Española;Mujeres;1 de enero de 2022;33.214,930755
30 Murcia;De 25 a 29 años;Española;Mujeres;1 de julio de 2019;34.166,795965
30 Murcia;De 25 a 29 años;Española;Mujeres;1 de enero de 2019;34.507,403782
30 Murcia;De 30 a 34 años;Española;Hombres;1 de julio de 2022;36.980,924172
30 Murcia;De 30 a 34 años;Española;Hombres;1 de enero de 2022;36.959,784603
30 Murcia;De 30 a 34 años;Española;Hombres;1 de julio de 2019;37.685,990113
30 Murcia;De 30 a 34 años;Española;Hombres;1 de enero de 2019;37.903,174531
30 Murcia;De 30 a 34 años;Española;Mujeres;1 de julio de 2022;35.532,754253
30 Murcia;De 30 a 34 años;Española;Mujeres;1 de enero de 2022;35.569,334155
30 Murcia;De 30 a 34 años;Española;Mujeres;1 de julio de 2019;36.211,680068
30 Murcia;De 30 a 34 años;Española;Mujeres;1 de enero de 2019;36.489,571010
30 Murcia;De 35 a 39 años;Española;Hombres;1 de julio de 2022;40.530,450313
30 Murcia;De 35 a 39 años;Española;Hombres;1 de enero de 2022;41.230,322170
30 Murcia;De 35 a 39 años;Española;Hombres;1 de julio de 2019;46.281,580828
30 Murcia;De 35 a 39 años;Española;Hombres;1 de enero de 2019;47.405,822610
30 Murcia;De 35 a 39 años;Española;Mujeres;1 de julio de 2022;39.816,558720
30 Murcia;De 35 a 39 años;Española;Mujeres;1 de enero de 2022;40.607,699746
30 Murcia;De 35 a 39 años;Española;Mujeres;1 de julio de 2019;44.932,817048
30 Murcia;De 35 a 39 años;Española;Mujeres;1 de enero de 2019;45.934,334853
30 Murcia;De 40 a 44 años;Española;Hombres;1 de julio de 2022;51.943,461546
30 Murcia;De 40 a 44 años;Española;Hombres;1 de enero de 2022;52.764,081692
30 Murcia;De 40 a 44 años;Española;Hombres;1 de julio de 2019;54.325,211833
30 Murcia;De 40 a 44 años;Española;Hombres;1 de enero de 2019;54.525,760587
30 Murcia;De 40 a 44 años;Española;Mujeres;1 de julio de 2022;50.160,382236
30 Murcia;De 40 a 44 años;Española;Mujeres;1 de enero de 2022;50.640,891288
30 Murcia;De 40 a 44 años;Española;Mujeres;1 de julio de 2019;52.155,726027
30 Murcia;De 40 a 44 años;Española;Mujeres;1 de enero de 2019;52.367,069128
30 Murcia;De 45 a 49 años;Española;Hombres;1 de julio de 2022;54.973,204990
30 Murcia;De 45 a 49 años;Española;Hombres;1 de enero de 2022;54.513,677843
30 Murcia;De 45 a 49 años;Española;Hombres;1 de julio de 2019;52.080,242499
30 Murcia;De 45 a 49 años;Española;Hombres;1 de enero de 2019;51.687,907362
30 Murcia;De 45 a 49 años;Española;Mujeres;1 de julio de 2022;53.128,985624
30 Murcia;De 45 a 49 años;Española;Mujeres;1 de enero de 2022;52.919,409513
30 Murcia;De 45 a 49 años;Española;Mujeres;1 de julio de 2019;50.995,638960
30 Murcia;De 45 a 49 años;Española;Mujeres;1 de enero de 2019;50.674,191565
30 Murcia;De 50 a 54 años;Española;Hombres;1 de julio de 2022;51.424,365764
30 Murcia;De 50 a 54 años;Española;Hombres;1 de enero de 2022;51.261,991222
30 Murcia;De 50 a 54 años;Española;Hombres;1 de julio de 2019;50.002,864365
30 Murcia;De 50 a 54 años;Española;Hombres;1 de enero de 2019;49.748,957568
30 Murcia;De 50 a 54 años;Española;Mujeres;1 de julio de 2022;51.020,266030
30 Murcia;De 50 a 54 años;Española;Mujeres;1 de enero de 2022;50.809,559363
30 Murcia;De 50 a 54 años;Española;Mujeres;1 de julio de 2019;50.052,704600
30 Murcia;De 50 a 54 años;Española;Mujeres;1 de enero de 2019;49.909,905359
30 Murcia;De 55 a 59 años;Española;Hombres;1 de julio de 2022;47.677,545718
30 Murcia;De 55 a 59 años;Española;Hombres;1 de enero de 2022;46.759,250492
30 Murcia;De 55 a 59 años;Española;Hombres;1 de julio de 2019;42.822,125118
30 Murcia;De 55 a 59 años;Española;Hombres;1 de enero de 2019;42.133,183627
30 Murcia;De 55 a 59 años;Española;Mujeres;1 de julio de 2022;48.457,964409
30 Murcia;De 55 a 59 años;Española;Mujeres;1 de enero de 2022;47.567,621819
30 Murcia;De 55 a 59 años;Española;Mujeres;1 de julio de 2019;44.092,933161
30 Murcia;De 55 a 59 años;Española;Mujeres;1 de enero de 2019;43.347,578353
30 Murcia;De 60 a 64 años;Española;Hombres;1 de julio de 2022;39.631,901297
30 Murcia;De 60 a 64 años;Española;Hombres;1 de enero de 2022;39.264,244180
30 Murcia;De 60 a 64 años;Española;Hombres;1 de julio de 2019;35.064,717217
30 Murcia;De 60 a 64 años;Española;Hombres;1 de enero de 2019;34.082,682113
30 Murcia;De 60 a 64 años;Española;Mujeres;1 de julio de 2022;41.864,899208
30 Murcia;De 60 a 64 años;Española;Mujeres;1 de enero de 2022;41.527,905183
30 Murcia;De 60 a 64 años;Española;Mujeres;1 de julio de 2019;37.172,973034
30 Murcia;De 60 a 64 años;Española;Mujeres;1 de enero de 2019;36.199,380893
30 Murcia;De 65 a 69 años;Española;Hombres;1 de julio de 2022;30.380,172818
30 Murcia;De 65 a 69 años;Española;Hombres;1 de enero de 2022;29.721,542985
30 Murcia;De 65 a 69 años;Española;Hombres;1 de julio de 2019;28.127,695438
30 Murcia;De 65 a 69 años;Española;Hombres;1 de enero de 2019;27.955,433682
30 Murcia;De 65 a 69 años;Española;Mujeres;1 de julio de 2022;33.179,193637
30 Murcia;De 65 a 69 años;Española;Mujeres;1 de enero de 2022;32.433,029047
30 Murcia;De 65 a 69 años;Española;Mujeres;1 de julio de 2019;30.831,639848
30 Murcia;De 65 a 69 años;Española;Mujeres;1 de enero de 2019;30.667,688288
30 Murcia;De 70 a 74 años;Española;Hombres;1 de julio de 2022;25.122,263208
30 Murcia;De 70 a 74 años;Española;Hombres;1 de enero de 2022;24.896,911666
30 Murcia;De 70 a 74 años;Española;Hombres;1 de julio de 2019;24.319,765563
30 Murcia;De 70 a 74 años;Española;Hombres;1 de enero de 2019;24.007,690882
30 Murcia;De 70 a 74 años;Española;Mujeres;1 de julio de 2022;29.382,574693
30 Murcia;De 70 a 74 años;Española;Mujeres;1 de enero de 2022;29.142,216401
30 Murcia;De 70 a 74 años;Española;Mujeres;1 de julio de 2019;28.725,579191
30 Murcia;De 70 a 74 años;Española;Mujeres;1 de enero de 2019;28.503,864377
30 Murcia;De 75 a 79 años;Española;Hombres;1 de julio de 2022;19.404,544401
30 Murcia;De 75 a 79 años;Española;Hombres;1 de enero de 2022;19.066,930325
30 Murcia;De 75 a 79 años;Española;Hombres;1 de julio de 2019;17.590,593965
30 Murcia;De 75 a 79 años;Española;Hombres;1 de enero de 2019;17.027,509576
30 Murcia;De 75 a 79 años;Española;Mujeres;1 de julio de 2022;24.974,952652
30 Murcia;De 75 a 79 años;Española;Mujeres;1 de enero de 2022;24.481,395039
30 Murcia;De 75 a 79 años;Española;Mujeres;1 de julio de 2019;22.599,395620
30 Murcia;De 75 a 79 años;Española;Mujeres;1 de enero de 2019;21.833,798100
30 Murcia;De 80 a 84 años;Española;Hombres;1 de julio de 2022;13.068,284869
30 Murcia;De 80 a 84 años;Española;Hombres;1 de enero de 2022;13.232,921347
30 Murcia;De 80 a 84 años;Española;Hombres;1 de julio de 2019;13.606,511754
30 Murcia;De 80 a 84 años;Española;Hombres;1 de enero de 2019;14.147,111829
30 Murcia;De 80 a 84 años;Española;Mujeres;1 de julio de 2022;19.033,274912
30 Murcia;De 80 a 84 años;Española;Mujeres;1 de enero de 2022;19.307,787932
30 Murcia;De 80 a 84 años;Española;Mujeres;1 de julio de 2019;19.870,560216
30 Murcia;De 80 a 84 años;Española;Mujeres;1 de enero de 2019;20.611,254772
30 Murcia;De 85 a 89 años;Española;Hombres;1 de julio de 2022;8.857,675639
30 Murcia;De 85 a 89 años;Española;Hombres;1 de enero de 2022;8.904,082723
30 Murcia;De 85 a 89 años;Española;Hombres;1 de julio de 2019;8.603,207935
30 Murcia;De 85 a 89 años;Española;Hombres;1 de enero de 2019;8.538,149831
30 Murcia;De 85 a 89 años;Española;Mujeres;1 de julio de 2022;14.719,854055
30 Murcia;De 85 a 89 años;Española;Mujeres;1 de enero de 2022;14.859,804234
30 Murcia;De 85 a 89 años;Española;Mujeres;1 de julio de 2019;14.521,384418
30 Murcia;De 85 a 89 años;Española;Mujeres;1 de enero de 2019;14.421,726375
30 Murcia;90 y más años;Española;Hombres;1 de julio de 2022;4.070,900809
30 Murcia;90 y más años;Española;Hombres;1 de enero de 2022;4.008,002365
30 Murcia;90 y más años;Española;Hombres;1 de julio de 2019;3.574,794572
30 Murcia;90 y más años;Española;Hombres;1 de enero de 2019;3.499,439929
30 Murcia;90 y más años;Española;Mujeres;1 de julio de 2022;8.334,344220
30 Murcia;90 y más años;Española;Mujeres;1 de enero de 2022;8.301,256587
30 Murcia;90 y más años;Española;Mujeres;1 de julio de 2019;7.571,405655
30 Murcia;90 y más años;Española;Mujeres;1 de enero de 2019;7.495,828986
31 Navarra;De 0 a 4 años;Española;Hombres;1 de julio de 2022;11.394,500000
31 Navarra;De 0 a 4 años;Española;Hombres;1 de enero de 2022;11.720,000000
31 Navarra;De 0 a 4 años;Española;Hombres;1 de julio de 2019;13.085,640555
31 Navarra;De 0 a 4 años;Española;Hombres;1 de enero de 2019;13.299,541416
31 Navarra;De 0 a 4 años;Española;Mujeres;1 de julio de 2022;10.805,500000
31 Navarra;De 0 a 4 años;Española;Mujeres;1 de enero de 2022;11.049,000000
31 Navarra;De 0 a 4 años;Española;Mujeres;1 de julio de 2019;12.435,994371
31 Navarra;De 0 a 4 años;Española;Mujeres;1 de enero de 2019;12.705,524591
31 Navarra;De 5 a 9 años;Española;Hombres;1 de julio de 2022;14.880,882607
31 Navarra;De 5 a 9 años;Española;Hombres;1 de enero de 2022;15.068,583518
31 Navarra;De 5 a 9 años;Española;Hombres;1 de julio de 2019;16.179,306019
31 Navarra;De 5 a 9 años;Española;Hombres;1 de enero de 2019;16.326,719346
31 Navarra;De 5 a 9 años;Española;Mujeres;1 de julio de 2022;14.146,744378
31 Navarra;De 5 a 9 años;Española;Mujeres;1 de enero de 2022;14.251,698844
31 Navarra;De 5 a 9 años;Española;Mujeres;1 de julio de 2019;15.258,316441
31 Navarra;De 5 a 9 años;Española;Mujeres;1 de enero de 2019;15.369,971523
31 Navarra;De 10 a 14 años;Española;Hombres;1 de julio de 2022;17.282,098879
31 Navarra;De 10 a 14 años;Española;Hombres;1 de enero de 2022;17.231,889843
31 Navarra;De 10 a 14 años;Española;Hombres;1 de julio de 2019;16.793,699105
31 Navarra;De 10 a 14 años;Española;Hombres;1 de enero de 2019;16.763,984034
31 Navarra;De 10 a 14 años;Española;Mujeres;1 de julio de 2022;16.216,426723
31 Navarra;De 10 a 14 años;Española;Mujeres;1 de enero de 2022;16.195,356079
31 Navarra;De 10 a 14 años;Española;Mujeres;1 de julio de 2019;15.927,366656
31 Navarra;De 10 a 14 años;Española;Mujeres;1 de enero de 2019;15.779,827834
31 Navarra;De 15 a 19 años;Española;Hombres;1 de julio de 2022;16.775,832740
31 Navarra;De 15 a 19 años;Española;Hombres;1 de enero de 2022;16.643,048599
31 Navarra;De 15 a 19 años;Española;Hombres;1 de julio de 2019;16.113,236549
31 Navarra;De 15 a 19 años;Española;Hombres;1 de enero de 2019;15.859,773520
31 Navarra;De 15 a 19 años;Española;Mujeres;1 de julio de 2022;15.993,232120
31 Navarra;De 15 a 19 años;Española;Mujeres;1 de enero de 2022;15.888,686045
31 Navarra;De 15 a 19 años;Española;Mujeres;1 de julio de 2019;15.206,821082
31 Navarra;De 15 a 19 años;Española;Mujeres;1 de enero de 2019;15.060,060070
31 Navarra;De 20 a 24 años;Española;Hombres;1 de julio de 2022;15.787,058267
31 Navarra;De 20 a 24 años;Española;Hombres;1 de enero de 2022;15.630,634233
31 Navarra;De 20 a 24 años;Española;Hombres;1 de julio de 2019;14.545,582431
31 Navarra;De 20 a 24 años;Española;Hombres;1 de enero de 2019;14.366,847137
31 Navarra;De 20 a 24 años;Española;Mujeres;1 de julio de 2022;14.855,446792
31 Navarra;De 20 a 24 años;Española;Mujeres;1 de enero de 2022;14.693,591615
31 Navarra;De 20 a 24 años;Española;Mujeres;1 de julio de 2019;13.929,176511
31 Navarra;De 20 a 24 años;Española;Mujeres;1 de enero de 2019;13.792,205913
31 Navarra;De 25 a 29 años;Española;Hombres;1 de julio de 2022;14.111,251152
31 Navarra;De 25 a 29 años;Española;Hombres;1 de enero de 2022;13.992,519110
31 Navarra;De 25 a 29 años;Española;Hombres;1 de julio de 2019;13.775,527759
31 Navarra;De 25 a 29 años;Española;Hombres;1 de enero de 2019;13.755,674498
31 Navarra;De 25 a 29 años;Española;Mujeres;1 de julio de 2022;13.545,412502
31 Navarra;De 25 a 29 años;Española;Mujeres;1 de enero de 2022;13.391,402233
31 Navarra;De 25 a 29 años;Española;Mujeres;1 de julio de 2019;12.872,538340
31 Navarra;De 25 a 29 años;Española;Mujeres;1 de enero de 2019;12.875,062709
31 Navarra;De 30 a 34 años;Española;Hombres;1 de julio de 2022;13.926,360946
31 Navarra;De 30 a 34 años;Española;Hombres;1 de enero de 2022;13.913,518268
31 Navarra;De 30 a 34 años;Española;Hombres;1 de julio de 2019;14.476,598022
31 Navarra;De 30 a 34 años;Española;Hombres;1 de enero de 2019;14.655,409453
31 Navarra;De 30 a 34 años;Española;Mujeres;1 de julio de 2022;13.244,645966
31 Navarra;De 30 a 34 años;Española;Mujeres;1 de enero de 2022;13.267,299042
31 Navarra;De 30 a 34 años;Española;Mujeres;1 de julio de 2019;13.953,271843
31 Navarra;De 30 a 34 años;Española;Mujeres;1 de enero de 2019;14.202,473989
31 Navarra;De 35 a 39 años;Española;Hombres;1 de julio de 2022;15.911,543404
31 Navarra;De 35 a 39 años;Española;Hombres;1 de enero de 2022;16.312,282910
31 Navarra;De 35 a 39 años;Española;Hombres;1 de julio de 2019;18.630,376909
31 Navarra;De 35 a 39 años;Española;Hombres;1 de enero de 2019;19.175,477737
31 Navarra;De 35 a 39 años;Española;Mujeres;1 de julio de 2022;15.487,507927
31 Navarra;De 35 a 39 años;Española;Mujeres;1 de enero de 2022;15.886,972106
31 Navarra;De 35 a 39 años;Española;Mujeres;1 de julio de 2019;18.349,954557
31 Navarra;De 35 a 39 años;Española;Mujeres;1 de enero de 2019;18.848,633117
31 Navarra;De 40 a 44 años;Española;Hombres;1 de julio de 2022;21.278,091724
31 Navarra;De 40 a 44 años;Española;Hombres;1 de enero de 2022;21.831,497918
31 Navarra;De 40 a 44 años;Española;Hombres;1 de julio de 2019;24.078,200376
31 Navarra;De 40 a 44 años;Española;Hombres;1 de enero de 2019;24.407,905859
31 Navarra;De 40 a 44 años;Española;Mujeres;1 de julio de 2022;21.024,438062
31 Navarra;De 40 a 44 años;Española;Mujeres;1 de enero de 2022;21.526,276360
31 Navarra;De 40 a 44 años;Española;Mujeres;1 de julio de 2019;23.340,403385
31 Navarra;De 40 a 44 años;Española;Mujeres;1 de enero de 2019;23.607,384365
31 Navarra;De 45 a 49 años;Española;Hombres;1 de julio de 2022;24.768,256072
31 Navarra;De 45 a 49 años;Española;Hombres;1 de enero de 2022;24.742,837099
31 Navarra;De 45 a 49 años;Española;Hombres;1 de julio de 2019;24.326,528228
31 Navarra;De 45 a 49 años;Española;Hombres;1 de enero de 2019;24.239,662065
31 Navarra;De 45 a 49 años;Española;Mujeres;1 de julio de 2022;24.039,277482
